,0,1
2419,002738,中矿资源
2420,000881,中广核技
2421,000863,三湘印象
2422,002531,天顺风能
2423,000573,粤宏远Ａ
2424,300921,南凌科技
2425,300927,江天化学
2426,300712,永福股份
2427,300897,山科智能
2428,300846,首都在线
2429,300256,星星科技
2430,300206,理邦仪器
2431,300913,兆龙互连
2432,300940,C南极光
2433,300926,博俊科技
2434,300417,南华仪器
2435,300781,因赛集团
2436,300938,信测标准
2437,300937,药易购
2438,300543,朗科智能
2439,300443,金雷股份
2440,300939,秋田微
2441,300427,红相股份
2442,300551,古鳌科技
